source,description,description_clean,unit_clean,quantity,rate,material,grade,thickness_mm,thickness_assumed,emission_factor,ef_unit,ef_source,ef_label,cci,cci_label,cci_outlier,extr_method,prop_grade
Bot,Pedestals,pedestals,m3,30.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Trenches / Ramp drain ,trenches ramp drain,m3,588.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Lintels,lintels,m3,95.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Plinth Beam,plinth beam,m3,20.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Parapet wall,parapet wall,m3,766.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,RC Upstands,rc upstands,m3,322.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Bottom Slab,bottom slab,m3,305.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Walls,walls,m3,290.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Top Slab,top slab,m3,155.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Staircase,staircase,m3,5.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Basement ,basement,m3,60.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,Stilt floor,stilt floor,m3,82.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,1st floor,1st floor,m3,78.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,2nd floor,2nd floor,m3,78.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,3rd floor,3rd floor,m3,78.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,4th floor,4th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,5th floor,5th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,6th floor,6th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,7th floor,7th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,8th floor,8th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,9th floor,9th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,10th floor,10th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,11th floor,11th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,12th floor,12th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,13th floor,13th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,14th floor,14th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,15th floor,15th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,16th floor,16th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,17th floor,17th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,18th floor,18th floor,m3,72.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Bot,19th floor,19th floor,m3,16.0,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
